stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
010280,99999,2017,10,17,38.1,24,35.1,24,1005.6,24,1003.6,24,12.0,24,17.0,24,21.4,27.2,40.3,,36.0,*,0.01,G,999.9,0,1,0,0,0,0
010070,99999,2017,06,19,39.1,24,30.5,24,1008.0,24,1007.0,24,999.9,0,8.0,23,13.6,999.9,41.5,,35.2,*,0.02,G,999.9,0,0,0,0,0,0
010280,99999,2017,12,23,32.4,24,30.4,24,981.0,24,979.1,24,6.6,24,16.0,24,23.3,999.9,33.8,*,31.1,*,0.04,G,999.9,0,1,1,0,0,0
010260,99999,2017,01,31,27.8,24,21.3,24,1013.3,24,998.8,24,13.7,8,10.2,24,15.5,25.8,32.9,,23.0,,0.07,G,11.0,0,0,1,0,0,0
010060,99999,2017,05,05,10.3,24,4.3,24,1024.5,24,1022.8,24,999.9,0,15.3,24,23.3,999.9,11.8,,8.2,*,0.0,I,999.9,0,0,0,0,0,0
010160,99999,2017,06,04,23.4,24,21.0,24,1024.9,24,1023.3,24,999.9,0,2.7,19,3.9,999.9,27.0,,21.2,*,0.0,I,999.9,0,0,0,0,0,0
010330,99999,2017,01,23,29.3,24,19.2,24,1005.9,24,1002.7,24,999.9,0,10.7,24,27.2,37.3,32.0,,27.7,,0.0,I,999.9,0,0,0,0,0,0
010020,99999,2017,10,06,28.4,24,25.3,24,1013.0,24,1012.2,24,999.9,0,7.7,23,17.5,999.9,29.1,,27.5,*,0.0,I,999.9,0,0,0,0,0,0
010330,99999,2017,12,28,29.5,24,20.4,24,999.7,24,996.6,24,999.9,0,9.6,24,19.4,999.9,30.7,*,27.5,,0.0,I,999.9,0,0,0,0,0,0
010170,99999,2017,12,08,29.4,24,25.6,24,1009.7,24,1008.9,24,999.9,0,30.0,24,42.7,999.9,32.2,,26.4,,0.0,I,999.9,0,0,0,0,0,0
010030,99999,2017,01,19,11.4,24,2.7,24,980.4,24,979.0,24,15.1,8,8.0,24,17.5,19.6,13.5,*,8.2,,0.05,G,10.2,0,0,1,0,0,0
010010,99999,2017,07,29,46.4,24,41.5,24,1012.7,24,1011.5,24,28.8,6,7.3,24,17.1,24.3,50.4,,43.7,,0.0,G,999.9,0,1,0,0,0,0
010170,99999,2017,05,06,19.3,24,9.9,24,1027.7,24,1026.9,24,999.9,0,10.6,23,15.5,999.9,22.5,,16.5,*,0.0,I,999.9,0,0,0,0,0,0
010010,99999,2017,03,11,24.6,24,18.1,24,1013.1,24,1011.9,24,38.3,6,8.6,24,21.4,999.9,28.2,*,18.0,,0.0,G,999.9,0,0,0,0,0,0
010260,99999,2017,06,24,51.3,24,37.8,24,998.0,24,984.4,24,41.9,8,6.2,23,9.7,15.3,60.6,,39.4,,0.01,G,999.9,0,1,0,0,0,0
010030,99999,2017,01,20,16.7,24,9.1,24,990.7,24,989.3,24,5.2,8,12.1,24,19.4,36.7,19.6,,9.9,,0.0,G,999.9,0,0,1,0,0,0
010330,99999,2017,06,04,40.2,24,34.9,24,1014.7,24,1011.6,24,999.9,0,14.8,24,23.3,27.8,42.3,,37.2,,0.0,I,999.9,0,0,0,0,0,0
010010,99999,2017,08,21,46.4,24,45.1,24,1018.8,24,1017.6,24,6.6,6,7.6,24,14.6,17.3,47.7,,45.0,*,0.0,G,999.9,0,1,0,0,0,0
010260,99999,2017,08,29,54.6,24,43.5,24,996.5,24,983.0,24,38.8,8,8.1,24,13.6,24.7,61.0,,49.1,,0.05,G,999.9,0,1,0,0,0,0
010070,99999,2017,03,28,0.8,24,-10.0,24,1015.1,24,1014.1,24,999.9,0,9.7,24,16.3,20.8,4.1,,-4.5,*,0.0,G,4.7,0,0,0,0,0,0
010260,99999,2017,06,11,57.4,24,40.8,24,1009.1,24,995.5,24,43.1,8,3.7,24,5.8,999.9,66.4,,45.0,,0.0,G,999.9,0,0,0,0,0,0
010260,99999,2017,09,23,50.0,24,41.5,24,1028.3,24,1014.2,24,43.5,8,5.7,24,9.7,15.0,53.8,,42.8,,0.0,G,999.9,0,0,0,0,0,0
010020,99999,2017,12,26,22.4,24,17.6,24,1015.6,24,1014.7,24,999.9,0,20.1,24,27.2,999.9,25.2,*,18.0,*,0.0,I,999.9,0,0,0,0,0,0
010030,99999,2017,12,04,31.0,24,22.6,24,995.5,24,994.1,24,7.6,8,16.3,24,29.1,999.9,33.3,,26.4,,0.07,G,7.9,0,0,1,0,0,0
010170,99999,2017,09,23,41.9,24,39.1,24,1011.1,24,1010.3,24,999.9,0,17.5,24,29.1,999.9,44.6,,38.5,,0.0,I,999.9,0,0,0,0,0,0
010260,99999,2017,05,09,33.1,24,24.8,24,1020.8,24,1006.4,24,25.8,8,4.0,24,7.8,12.0,41.0,,26.1,,0.09,G,999.9,0,0,1,0,0,0
010110,99999,2017,12,23,27.1,24,25.3,24,997.8,24,996.7,24,999.9,0,15.4,23,25.3,999.9,29.8,*,22.6,*,0.0,I,999.9,0,0,0,0,0,0
010060,99999,2017,09,13,35.7,24,35.3,24,1021.1,24,1019.5,24,999.9,0,12.1,24,17.5,999.9,37.0,,34.2,,0.0,I,999.9,0,0,0,0,0,0
010010,99999,2017,07,08,47.2,24,45.7,24,1007.3,24,1006.2,24,8.9,6,10.2,24,19.4,999.9,50.2,,45.5,*,0.0,G,999.9,0,1,0,0,0,0
010060,99999,2017,09,07,36.3,24,36.3,24,1019.4,24,1017.8,24,999.9,0,9.4,24,13.6,999.9,37.4,*,33.1,,0.0,I,999.9,0,0,0,0,0,0
010330,99999,2017,12,13,33.4,24,24.6,24,980.8,24,977.7,24,999.9,0,9.8,23,21.4,999.9,38.1,*,28.6,,0.0,I,999.9,0,0,0,0,0,0
010280,99999,2017,05,06,22.7,24,16.9,24,1025.4,24,1023.3,24,6.6,24,10.7,24,22.1,27.6,24.8,*,18.3,*,0.0,G,999.9,0,0,1,0,0,0
010070,99999,2017,07,24,44.6,24,36.2,24,1017.0,24,1016.1,24,999.9,0,4.3,22,11.7,999.9,47.3,,42.1,,0.0,G,999.9,0,0,0,0,0,0
010260,99999,2017,12,07,25.3,24,21.4,24,997.1,24,982.8,24,38.4,7,5.9,24,13.6,17.1,29.7,,20.8,,0.32,G,999.9,0,0,0,0,0,0
010330,99999,2017,01,17,38.0,24,30.6,24,1003.5,24,1000.4,24,999.9,0,23.7,23,37.5,52.6,41.0,,32.9,,0.0,I,999.9,0,0,0,0,0,0
010330,99999,2017,07,31,49.3,24,42.1,24,1007.7,24,1004.6,24,999.9,0,17.4,24,29.1,40.8,55.2,,45.7,,0.0,I,999.9,0,0,0,0,0,0
010330,99999,2017,07,15,53.8,24,45.6,24,1006.5,24,1003.5,24,999.9,0,6.6,24,12.6,18.1,59.2,,51.6,,0.0,I,999.9,0,0,0,0,0,0
010240,99999,2017,08,21,41.8,24,31.6,24,1008.5,24,1007.2,24,999.9,0,3.8,18,7.8,999.9,46.4,,35.6,,0.0,I,999.9,0,0,0,0,0,0
010160,99999,2017,11,13,30.4,24,30.0,24,1005.9,24,1004.4,24,999.9,0,8.6,22,15.5,999.9,32.4,*,28.2,*,0.0,I,999.9,0,0,0,0,0,0
010280,99999,2017,01,13,32.0,24,27.8,24,983.8,24,981.8,24,11.1,24,19.9,24,28.0,37.3,33.1,,27.7,,0.0,G,999.9,0,0,1,0,0,0
010160,99999,2017,10,12,32.0,24,30.9,24,1019.0,24,1017.4,24,999.9,0,7.9,24,11.7,999.9,32.9,,31.1,*,0.0,I,999.9,0,0,0,0,0,0
010280,99999,2017,10,18,35.5,24,28.7,24,1013.9,24,1011.9,24,17.9,24,15.9,24,19.6,27.4,37.0,,34.5,,0.02,G,999.9,0,1,1,0,0,0
010280,99999,2017,01,06,34.1,24,31.4,24,984.9,24,982.9,24,7.5,24,11.5,24,27.2,35.0,37.8,,31.6,,0.17,G,999.9,0,1,1,0,0,0
010010,99999,2017,01,31,24.5,24,20.0,24,1014.3,24,1013.1,24,22.8,6,18.8,24,29.1,33.4,30.6,,20.5,,0.0,G,999.9,0,0,1,0,0,0
010020,99999,2017,04,02,-5.8,24,-10.7,24,1013.4,24,1012.5,24,999.9,0,5.5,20,9.7,999.9,1.6,,-19.1,,0.0,I,999.9,0,0,0,0,0,0
010160,99999,2017,10,01,32.5,24,32.1,24,1026.3,24,1024.7,24,999.9,0,11.2,24,17.5,999.9,36.3,*,30.6,*,0.0,I,999.9,0,0,0,0,0,0
010280,99999,2017,05,24,29.5,24,22.0,24,1011.6,24,1009.6,24,13.5,24,6.7,24,11.1,17.7,32.5,,26.2,*,0.18,G,999.9,0,0,1,0,0,0
010010,99999,2017,12,08,28.0,24,22.7,24,1010.7,24,1009.5,24,5.7,6,25.0,24,31.1,42.5,30.6,*,24.4,,0.07,G,999.9,0,1,1,0,0,0
010010,99999,2017,01,12,19.6,24,11.4,24,999.8,24,998.6,24,16.7,6,20.5,24,27.2,41.0,23.4,,17.1,*,0.0,E,999.9,0,0,1,0,0,0
010030,99999,2017,04,22,21.8,24,14.1,24,1014.9,24,1013.5,24,20.2,8,20.3,24,29.1,999.9,28.0,*,16.5,*,0.0,G,7.9,0,0,0,0,0,0
010060,99999,2017,01,08,13.5,24,5.4,24,993.1,24,991.5,24,999.9,0,11.6,23,23.3,999.9,17.6,*,9.5,,0.0,I,999.9,0,0,0,0,0,0
010070,99999,2017,08,10,41.4,24,35.2,24,1016.9,24,1016.0,24,999.9,0,3.2,20,5.8,999.9,43.0,,39.4,*,0.0,G,999.9,0,0,0,0,0,0
010260,99999,2017,05,03,37.5,24,28.5,24,1037.8,24,1023.2,24,31.1,8,4.7,24,9.7,14.2,41.4,,33.3,,0.06,G,999.9,0,0,1,0,0,0
010020,99999,2017,04,11,10.0,24,4.6,24,1016.2,24,1015.3,24,999.9,0,12.4,24,15.5,999.9,14.2,,4.5,,0.0,I,999.9,0,0,0,0,0,0
010060,99999,2017,01,26,5.9,24,-2.5,24,1006.1,24,1004.4,24,999.9,0,20.2,24,29.1,999.9,12.9,*,3.7,*,0.0,I,999.9,0,0,0,0,0,0
010010,99999,2017,02,13,33.7,24,28.9,24,1019.6,24,1018.4,24,26.4,6,21.8,24,42.7,60.8,41.2,*,29.1,,0.08,G,999.9,0,0,0,0,0,0
010330,99999,2017,05,01,36.0,24,33.1,24,1007.3,24,1004.2,24,999.9,0,15.3,24,25.3,999.9,38.8,,33.6,,0.0,I,999.9,0,0,0,0,0,0
010030,99999,2017,12,22,31.7,24,23.5,24,984.7,24,983.3,24,13.9,7,10.5,24,13.6,999.9,32.9,,23.2,,0.0,G,5.9,0,0,1,0,0,0
010280,99999,2017,10,16,40.2,24,37.9,24,999.1,24,997.1,24,8.6,24,15.7,24,22.3,29.7,41.9,*,39.4,,0.13,G,999.9,0,1,0,0,0,0
010010,99999,2017,11,28,23.5,24,15.5,24,1022.7,24,1021.5,24,8.3,6,18.9,24,23.3,999.9,26.8,*,21.0,*,0.0,G,999.9,0,0,1,0,0,0
010020,99999,2017,07,22,44.0,24,37.8,24,1012.9,24,1012.1,24,999.9,0,8.7,24,23.3,999.9,50.9,*,39.7,,0.0,I,999.9,0,0,0,0,0,0
010020,99999,2017,07,23,40.9,24,36.3,24,1015.0,24,1014.2,24,999.9,0,17.1,24,33.0,999.9,46.4,*,37.8,,0.0,I,999.9,0,0,0,0,0,0
010330,99999,2017,01,02,28.5,24,24.1,24,1004.9,24,1001.8,24,999.9,0,10.8,24,29.1,35.0,31.5,,26.8,,0.0,I,999.9,0,0,0,0,0,0
010020,99999,2017,12,03,27.9,24,24.9,24,992.0,24,991.2,24,999.9,0,21.8,23,29.1,999.9,30.9,,21.4,,0.0,I,999.9,0,0,0,0,0,0
010280,99999,2017,07,27,42.7,24,40.4,24,1011.1,24,1009.1,24,12.0,24,7.2,24,10.7,12.8,44.2,,41.7,,0.01,G,999.9,1,1,0,0,0,0
010070,99999,2017,05,08,16.0,24,3.4,24,1031.6,24,1030.6,24,999.9,0,6.2,23,11.7,999.9,22.6,,11.3,,0.0,G,9.4,0,0,0,0,0,0
010260,99999,2017,08,04,53.7,24,48.7,24,1006.3,24,992.6,24,27.1,8,3.7,22,9.7,13.4,63.5,,48.4,*,0.04,G,999.9,1,0,0,0,0,0
010070,99999,2017,07,06,41.2,24,34.9,24,1008.9,24,1007.9,24,999.9,0,4.8,24,9.7,999.9,44.1,,37.2,,0.04,E,999.9,0,1,0,0,0,0
010160,99999,2017,08,06,31.8,24,30.6,24,1017.5,24,1015.9,24,999.9,0,7.9,24,11.7,999.9,33.6,*,29.3,,0.0,I,999.9,0,0,0,0,0,0
010070,99999,2017,02,21,20.6,24,10.0,24,990.0,24,989.0,24,999.9,0,26.9,24,33.0,999.9,27.1,,5.7,,0.18,G,999.9,0,0,0,0,0,0
010160,99999,2017,03,26,-3.9,24,-8.1,24,990.8,24,989.1,24,999.9,0,27.3,24,33.0,999.9,5.4,*,-9.8,*,0.0,I,999.9,0,0,0,0,0,0
010030,99999,2017,01,13,19.3,24,10.3,24,992.2,24,990.8,24,17.2,8,16.6,24,27.2,999.9,23.0,*,13.8,,0.0,F,8.7,0,0,0,0,0,0
010020,99999,2017,01,10,8.3,24,4.1,24,992.4,24,991.5,24,999.9,0,23.2,24,27.2,30.1,11.7,,4.3,,0.0,I,999.9,0,0,0,0,0,0
010260,99999,2017,10,30,29.6,24,28.7,24,1005.2,24,990.9,24,5.6,7,4.3,23,6.8,12.4,31.6,*,27.0,*,0.81,G,999.9,0,0,1,0,0,0
010260,99999,2017,11,20,23.2,24,17.7,24,1016.3,24,1001.7,24,44.3,8,4.9,24,9.9,20.2,29.1,,19.2,,0.0,G,3.1,0,0,0,0,0,0
010170,99999,2017,09,14,38.7,24,30.7,24,1019.1,24,1018.3,24,999.9,0,12.4,23,21.4,999.9,40.8,*,36.0,*,0.0,I,999.9,0,0,0,0,0,0
010260,99999,2017,10,01,56.2,24,31.2,24,1021.3,24,1007.5,24,43.9,8,5.2,24,15.5,22.7,65.5,,48.6,,0.0,G,999.9,0,0,0,0,0,0
010280,99999,2017,02,02,30.2,24,27.3,24,1001.8,24,999.8,24,8.0,24,17.9,24,27.2,31.5,31.8,,21.4,,0.0,G,999.9,0,1,1,0,0,0
010170,99999,2017,07,14,41.0,24,38.2,24,1008.4,24,1007.6,24,999.9,0,13.4,24,17.5,999.9,42.6,*,39.4,*,0.0,I,999.9,0,0,0,0,0,0
010030,99999,2017,04,19,13.6,24,8.2,24,1015.6,24,1014.1,24,8.9,8,18.2,24,25.3,999.9,16.0,*,7.9,,0.03,G,8.3,0,0,1,0,0,0
010170,99999,2017,04,27,28.4,24,22.3,24,1012.1,24,1011.3,24,999.9,0,12.9,24,17.5,999.9,30.4,*,18.7,,0.0,I,999.9,0,0,0,0,0,0
010260,99999,2017,07,13,48.8,24,44.4,24,1007.1,24,993.3,24,16.4,8,6.4,24,9.7,11.3,50.7,,46.9,*,0.06,G,999.9,0,1,0,0,0,0
010070,99999,2017,04,13,20.6,24,10.6,24,1021.9,24,1020.9,24,999.9,0,4.0,23,7.8,999.9,27.9,,11.3,,0.0,G,4.7,0,0,1,0,0,0
010010,99999,2017,03,26,16.7,24,11.0,24,1009.4,24,1008.2,24,4.1,6,15.1,24,23.9,43.1,25.0,,13.5,,0.0,G,999.9,0,0,1,0,0,0
010030,99999,2017,03,13,29.4,24,28.1,24,998.7,24,997.3,24,5.4,8,8.3,23,15.5,15.7,35.2,*,12.9,,0.03,G,9.1,0,1,1,0,0,0
010010,99999,2017,06,04,40.4,24,35.5,24,1021.7,24,1020.5,24,17.4,6,10.6,24,14.2,17.1,42.4,,39.0,,0.0,G,999.9,0,0,0,0,0,0
010030,99999,2017,01,24,31.5,24,30.8,24,991.3,24,989.9,24,2.0,8,9.9,22,19.4,24.3,35.2,,19.0,,0.0,G,999.9,0,1,1,0,0,0
010330,99999,2017,05,10,35.2,24,24.3,24,1017.1,24,1014.0,24,999.9,0,10.9,24,14.8,22.1,38.8,,33.3,,0.0,I,999.9,0,0,0,0,0,0
010280,99999,2017,04,14,26.5,24,22.3,24,1019.9,24,1017.8,24,15.9,24,6.7,24,17.5,18.8,30.0,,19.9,,0.0,G,999.9,0,0,1,0,0,0
010060,99999,2017,08,30,36.8,24,35.6,24,990.5,24,988.9,24,999.9,0,16.5,22,25.3,999.9,44.2,,32.0,*,0.0,I,999.9,0,0,0,0,0,0
010060,99999,2017,01,17,22.4,24,16.4,24,974.3,24,972.7,24,999.9,0,22.7,24,31.1,999.9,30.9,*,7.7,*,0.0,I,999.9,0,0,0,0,0,0
010260,99999,2017,10,04,46.9,24,35.9,24,991.1,24,977.5,24,43.9,8,7.8,24,13.6,21.6,51.3,,41.0,*,0.0,G,999.9,0,0,0,0,0,0
010170,99999,2017,10,17,37.2,24,31.1,24,1009.5,24,1008.7,24,999.9,0,12.3,24,23.3,999.9,38.8,,35.2,*,0.0,I,999.9,0,0,0,0,0,0
010330,99999,2017,03,14,41.3,24,31.0,24,987.4,24,984.4,24,999.9,0,16.8,24,23.3,31.3,43.7,,37.4,,0.0,I,999.9,0,0,0,0,0,0
010030,99999,2017,03,24,19.6,24,13.7,24,997.7,24,996.3,24,25.9,8,11.9,24,20.8,30.5,23.4,,15.4,,0.03,G,8.3,0,0,1,0,0,0
010370,99999,2017,12,10,34.0,24,25.3,24,994.9,24,992.4,24,999.9,0,8.3,24,11.7,999.9,37.0,,27.9,,0.01,G,999.9,0,0,0,0,0,0
010260,99999,2017,05,27,40.5,24,21.4,24,1020.0,24,1005.8,24,45.4,8,5.4,24,9.7,14.6,45.3,,32.2,,0.0,G,999.9,0,0,0,0,0,0
010030,99999,2017,08,19,36.9,24,29.6,24,1014.5,24,1013.1,24,31.1,8,3.5,24,7.8,999.9,41.2,,31.5,,0.0,G,999.9,0,0,0,0,0,0
010280,99999,2017,06,18,37.8,24,31.8,24,1008.6,24,1006.6,24,18.6,24,8.0,24,13.0,16.3,40.3,,35.1,,0.0,G,999.9,0,0,0,0,0,0
010160,99999,2017,08,04,32.6,24,32.1,24,1012.2,24,1010.6,24,999.9,0,7.2,24,9.7,999.9,34.2,,31.5,*,0.0,I,999.9,0,0,0,0,0,0
010260,99999,2017,04,16,29.6,24,18.2,24,1019.3,24,1004.8,24,30.8,8,4.8,24,9.7,13.0,36.0,,23.2,*,0.02,G,999.9,0,0,1,0,0,0
010060,99999,2017,01,16,27.8,24,23.8,24,992.4,24,990.8,24,999.9,0,21.3,24,42.7,999.9,34.9,*,15.3,,0.0,I,999.9,0,0,0,0,0,0
010110,99999,2017,01,10,16.4,24,12.5,24,982.1,24,981.0,24,999.9,0,30.4,24,44.7,999.9,19.2,*,11.1,,0.0,I,999.9,0,0,0,0,0,0
010110,99999,2017,09,26,36.9,24,34.8,24,1017.8,24,1016.7,24,999.9,0,5.4,19,11.7,999.9,41.9,,34.5,*,0.0,I,999.9,0,0,0,0,0,0
010020,99999,2017,08,11,40.8,24,36.8,24,1012.4,24,1011.6,24,999.9,0,11.7,22,21.4,999.9,46.0,,38.3,*,0.0,I,999.9,0,0,0,0,0,0
010030,99999,2017,07,11,39.5,24,34.5,24,1008.8,24,1007.4,24,29.5,8,9.8,24,13.6,999.9,44.4,,35.8,,0.0,G,999.9,0,0,0,0,0,0
010010,99999,2017,10,12,45.2,24,42.1,24,988.8,24,987.7,24,9.8,6,17.5,24,23.5,33.6,46.2,,44.1,*,0.02,G,999.9,0,1,0,0,0,0
010280,99999,2017,10,25,38.9,24,36.6,24,1002.9,24,1000.9,24,20.3,24,11.1,24,14.0,17.9,40.8,,35.1,*,0.02,G,999.9,0,1,0,0,0,0
010070,99999,2017,05,14,30.4,24,21.0,24,1025.6,24,1024.6,24,999.9,0,9.0,24,17.5,999.9,33.4,*,25.0,,0.0,G,9.1,0,0,1,0,0,0
010030,99999,2017,12,21,30.3,24,27.5,24,972.0,24,970.7,24,6.7,8,9.8,24,21.4,999.9,34.0,*,25.7,*,0.41,G,5.9,0,1,1,0,0,0
010070,99999,2017,11,16,28.3,24,18.6,24,1014.6,24,1013.6,24,999.9,0,7.7,23,14.2,17.5,33.4,,23.4,*,0.0,G,999.9,0,0,0,0,0,0
010260,99999,2017,02,13,39.0,24,33.9,24,1013.5,24,999.3,24,10.1,8,12.9,24,19.4,40.0,44.4,,34.2,,0.48,G,7.5,0,1,0,0,0,0
010010,99999,2017,01,09,18.5,24,9.7,24,1007.7,24,1006.5,24,13.6,6,14.5,24,21.4,25.6,21.4,,16.0,*,0.09,G,999.9,0,0,1,0,0,0
010200,99999,2017,10,15,40.9,24,38.1,24,1006.8,24,1005.7,24,999.9,0,21.2,24,23.3,999.9,41.2,,40.3,*,0.0,I,999.9,0,0,0,0,0,0
010010,99999,2017,10,30,35.6,24,30.8,24,1004.3,24,1003.1,24,8.9,6,13.5,24,22.5,32.1,39.2,*,28.8,,0.14,G,999.9,0,1,0,0,0,0
010160,99999,2017,02,10,27.1,24,24.7,24,1024.7,24,1023.0,24,999.9,0,11.3,24,27.2,999.9,31.5,*,22.1,*,0.0,I,999.9,0,0,0,0,0,0
010240,99999,2017,06,15,39.4,24,32.8,24,1001.3,24,1000.0,24,999.9,0,2.1,19,3.9,999.9,41.0,,37.4,,0.0,I,999.9,0,0,0,0,0,0
010260,99999,2017,06,20,50.3,24,43.6,24,1001.4,24,987.7,24,40.0,8,4.7,23,9.7,11.5,54.5,,46.2,,0.2,G,999.9,0,0,0,0,0,0
010060,99999,2017,03,02,13.0,24,10.5,24,1010.1,24,1008.4,24,999.9,0,3.3,18,5.8,999.9,16.5,*,9.3,*,0.0,I,999.9,0,0,0,0,0,0
010330,99999,2017,06,27,47.2,24,43.1,24,1002.1,24,999.1,24,999.9,0,5.6,24,16.7,20.4,53.2,,45.7,,0.0,I,999.9,0,0,0,0,0,0
010010,99999,2017,08,18,48.8,24,46.1,24,1007.1,24,1006.0,24,15.1,6,17.3,24,25.3,36.3,52.7,,45.7,,0.0,G,999.9,0,1,0,0,0,0
010160,99999,2017,02,01,9.8,24,5.5,24,1016.7,24,1015.1,24,999.9,0,18.4,23,33.0,999.9,13.1,*,5.7,*,0.0,I,999.9,0,0,0,0,0,0
010110,99999,2017,02,10,29.7,24,25.8,24,1022.6,24,1021.5,24,999.9,0,10.8,24,19.4,999.9,31.6,*,26.8,*,0.0,I,999.9,0,0,0,0,0,0
010170,99999,2017,10,12,36.8,24,31.1,24,1011.4,24,1010.6,24,999.9,0,18.9,24,27.2,999.9,38.3,*,33.3,,0.0,I,999.9,0,0,0,0,0,0
010160,99999,2017,09,06,30.5,24,29.9,24,1026.4,24,1024.8,24,999.9,0,10.2,24,15.5,999.9,32.9,*,27.9,,0.0,I,999.9,0,0,0,0,0,0
010160,99999,2017,10,17,30.9,24,28.8,24,1016.6,24,1015.0,24,999.9,0,11.7,24,15.5,999.9,32.5,,28.6,*,0.0,I,999.9,0,0,0,0,0,0
010330,99999,2017,04,05,36.5,24,32.1,24,997.8,24,994.7,24,999.9,0,12.1,24,21.4,23.5,41.5,,32.7,*,0.0,I,999.9,0,0,0,0,0,0
010280,99999,2017,12,18,25.7,24,19.6,24,1005.9,24,1003.9,24,18.6,24,7.6,24,13.6,13.8,30.2,,17.6,*,0.0,G,999.9,0,0,0,0,0,0
010110,99999,2017,07,26,31.0,24,28.1,24,1014.8,24,1013.7,24,999.9,0,9.5,24,17.5,999.9,40.8,,25.9,*,0.0,I,999.9,0,0,0,0,0,0
010070,99999,2017,06,14,37.4,24,32.4,24,1002.9,24,1001.9,24,999.9,0,4.4,20,9.7,999.9,41.2,,34.9,,0.0,G,999.9,0,0,0,0,0,0
010060,99999,2017,07,15,45.2,24,38.1,24,1013.3,24,1011.8,24,999.9,0,10.9,24,25.3,999.9,50.2,,38.3,*,0.0,I,999.9,0,0,0,0,0,0
010060,99999,2017,05,21,30.0,24,25.5,24,1012.0,24,1010.4,24,999.9,0,7.0,24,15.5,999.9,32.4,,24.6,,0.0,I,999.9,0,0,0,0,0,0
010060,99999,2017,09,05,35.2,24,33.0,24,1023.9,24,1022.3,24,999.9,0,4.2,20,7.8,999.9,37.0,,33.3,*,0.0,I,999.9,0,0,0,0,0,0
010070,99999,2017,12,20,31.8,24,27.2,24,958.3,24,957.3,24,999.9,0,7.0,23,26.2,37.1,36.1,,26.4,,0.0,G,999.9,0,0,1,0,0,0
010200,99999,2017,02,18,10.1,24,3.4,24,1004.6,24,1003.5,24,999.9,0,13.8,24,19.4,999.9,16.7,*,5.2,*,0.0,I,999.9,0,0,0,0,0,0
010330,99999,2017,06,21,43.1,24,36.7,24,1007.8,24,1004.7,24,999.9,0,18.2,24,22.0,28.9,48.7,,41.4,,0.0,I,999.9,0,0,0,0,0,0
010010,99999,2017,10,24,42.1,24,39.7,24,1007.6,24,1006.4,24,14.5,6,3.2,23,8.5,9.9,44.4,,37.4,*,0.02,G,999.9,0,1,0,0,0,0
010170,99999,2017,03,28,5.1,24,-3.8,24,1013.0,24,1012.1,24,999.9,0,10.1,23,13.6,999.9,6.8,*,3.0,*,0.0,I,999.9,0,0,0,0,0,0
010170,99999,2017,03,06,17.4,24,14.2,24,1013.7,24,1012.9,24,999.9,0,12.6,24,19.4,999.9,21.7,*,14.9,*,0.0,I,999.9,0,0,0,0,0,0
010330,99999,2017,11,08,44.6,24,36.6,24,1006.2,24,1003.1,24,999.9,0,14.9,24,25.3,999.9,49.8,,39.4,,0.0,I,999.9,0,0,0,0,0,0
010370,99999,2017,12,16,15.0,24,12.6,24,998.5,24,996.0,24,999.9,0,1.9,24,1.9,999.9,19.2,*,10.4,*,0.0,G,999.9,0,0,0,0,0,0
010330,99999,2017,10,19,40.7,24,33.1,24,1016.7,24,1013.6,24,999.9,0,11.1,24,19.4,999.9,42.6,,37.9,*,0.0,I,999.9,0,0,0,0,0,0
010160,99999,2017,02,18,2.6,24,-5.1,24,1005.6,24,1003.9,24,999.9,0,9.1,24,15.5,999.9,4.5,,0.3,*,0.0,I,999.9,0,0,0,0,0,0
010370,99999,2017,11,14,30.1,24,26.9,24,997.5,24,996.1,24,999.9,0,2.8,23,5.8,999.9,39.0,*,20.5,,0.0,G,999.9,0,0,0,0,0,0
010260,99999,2017,08,01,58.4,24,48.8,24,1005.1,24,991.6,24,40.4,8,4.5,24,11.1,17.1,68.4,,46.6,,0.0,G,999.9,0,1,0,0,0,0
010330,99999,2017,01,09,33.8,24,25.4,24,993.5,24,990.4,24,999.9,0,21.3,24,31.1,46.0,39.0,,28.6,,0.0,I,999.9,0,0,0,0,0,0
010070,99999,2017,11,24,17.8,24,7.8,24,1029.4,24,1028.3,24,999.9,0,6.4,24,13.6,18.8,21.7,,14.9,,0.0,G,999.9,0,0,0,0,0,0
010330,99999,2017,09,14,51.3,24,38.3,24,995.3,24,992.3,24,999.9,0,17.0,24,21.6,30.1,54.1,,47.8,*,0.0,I,999.9,0,0,0,0,0,0
010260,99999,2017,07,23,60.1,24,44.0,24,1023.8,24,1010.0,24,43.5,8,3.7,23,7.8,999.9,70.3,,47.8,,0.02,G,999.9,0,0,0,0,0,0
010020,99999,2017,04,17,4.2,24,0.0,24,1020.9,24,1020.0,24,999.9,0,18.0,24,27.2,999.9,11.3,*,-6.7,,0.0,I,999.9,0,0,0,0,0,0
010070,99999,2017,04,16,9.2,24,-3.2,24,1022.4,24,1021.3,24,999.9,0,3.8,24,7.8,999.9,14.2,,2.7,,0.02,G,8.7,0,0,0,0,0,0
